isEating, maxMin, dwt, slope, fourier, median
1,0.011,-4.729130153,0.016919567,2923,-2.938
1,0.2,-15.9537432,0.324028254,3381,-5.125
1,0.337,-20.24093161,0.742273394,10171,-10.312
1,0.015,-2.651650429,0.015682636,6024,-1.125
1,0.21,-1.944543648,0.240711579,698,-27.75
1,0.076,-19.75514925,0.056773149,2828,-1.875
1,0.024,-15.11511455,0.017758965,2038,-2.125
1,0.038,-3.623922254,0.002408069,14525,-0.438
1,0.378,-8.529829101,0.279262164,1881,-12.3125
1,0.228,-1.149048519,0.26474605,749,-1.5
1,0.022,-5.038842923,0.006791551,20748,-0.969
1,0.315,-2.430326007,0.767541472,949,-19.75
1,0.227,-3.580081633,0.024540177,1315,-17.031
1,0.055,-15.86535485,0.007211202,24783,-1
1,0.151,-2.784586504,0.352036736,5597,-6.625
1,0.051,0.707106781,0.353613232,827,-6.531
1,0.128,-4.729130153,-0.056270412,2017,-4.8125
1,0.04,-11.22532015,0.065890203,1403,-0.625
1,0.033,-6.717514421,0.712875053,622,-12.188
1,0.079,-3.978182751,0.311944876,1131,-35.8435
1,0.114,-16.30729659,0.271516069,2815,-20.312
1,0.175,-21.38998013,0.219880208,1299,-10.688
1,0.073,-17.94354168,0.04155889,16371,-2.2815
1,0.229,-2.562554975,0.366486917,1631,-14.1565
1,0.014,-3.490986179,-0.001266457,1793,-1.125
1,0.076,-8.574376829,0.067307121,8606,-0.938
1,0.045,-11.93313404,0.03698191,8523,-3.531
1,0.101,-2.872974852,0.093192391,3889,-2.9065
1,0.245,-8.352345299,0.574624984,481,-11.875
1,0.063,-40.21599107,1.738276688,2202,-34.25
1,0.156,-8.74973931,0.000362203,6409,-1.719
1,0.384,-4.8175185,0.265041918,2454,-48.562
1,0.385,-14.76014695,0.054632572,1463,-8.75
1,0.071,-14.0975879,0.010919348,3052,-1.688
1,0.245,-14.8492424,0.04070413,1887,-4.625
1,0.124,-6.187184335,0.02421711,2870,-6.875
1,0.031,-5.038135816,0.007399628,4158,-1.062
1,0.035,-5.081976436,0.003222417,8701,-0.562
1,0.066,-17.72221726,0.021128129,3382,-2.625
1,0.079,-5.745242597,0.053596196,4088,-3.6875
1,0.084,-8.353052406,0.010236621,5821,-1.8125
1,0.058,-22.09708691,0.018025731,5320,-1.125
1,0.122,-56.12589365,0.080739664,5825,-8.875
1,0.044,-3.00520382,0.186419071,4139,-3.031
1,0.014,-4.198800067,0.121125835,1625,-2.938
1,0.167,-31.59918784,0.01316985,4184,-1.6875
1,0.183,-20.28477223,0.070359448,6129,-9.25
1,0.043,-7.601397898,0.210536369,2851,-3.812
1,0.235,-3.491693285,0.031358548,5613,-2.844
1,0.224,-18.38477631,0.040289539,2983,-2.5935
1,0.056,-8.131727984,0.081863303,3541,-5.562
1,0.042,-12.59498599,0.017754965,8174,-5
1,0.461,-14.40659356,0.004822085,5647,-5.438
1,0.103,-22.93712977,0.267540909,1036,-9.563
1,0.152,-22.75964597,0.004891017,7137,-1.8435
1,0.5,-4.729130153,0.154091677,1401,-15.4065
1,0.048,-12.59569309,0.019961533,2832,-2.312
1,0.04,-12.2421397,0.04017878,11919,-4.5
1,0.125,-21.65585228,0.182527991,6454,-3.9375
1,0.017,-6.629126074,0.009133488,18319,-1.375
1,0.057,-5.126524164,0.014638171,3829,-2.312
1,0.042,-10.73953779,0.009254774,8535,-1.625
1,0.39,-44.59227494,0.036519955,11385,-11.0935
1,0.256,-3.181980515,0.198843979,5485,-4.75
1,0.1,-8.441440754,0.015584882,5840,-2.188
1,0.146,-27.2674517,0.030446862,9260,-4.1875
1,0.399,-10.78337841,0.534287938,943,-17.25
1,0.348,-3.535533906,0.523178936,2244,-6.812
1,0.102,-11.40209685,0.008612155,4982,-2.781
1,0.131,-22.36154485,0.05528555,4726,-2.812
1,0.3,-7.910403561,0.589443772,2223,-17.062
1,0.111,-4.50780573,0.026715544,8208,-1.062
1,0.085,-16.70539771,-8.70E-05,14352,4
1,0.057,-10.0317239,0.202209017,8328,-7.562
1,0.063,-11.62271416,0.268936911,20746,4.5
1,0.098,-10.3852773,0.008235535,21045,1.344
1,0.078,-9.635037,0.402734923,8271,0.312
1,0.035,-43.0444182,0.598475734,14721,-4.125
1,0.034,-22.89328915,0.391219177,10960,0.437
1,0.088,-20.63832562,0.261558099,21167,3.5
1,0.079,-12.86085814,0.259272443,21907,0.25
1,0.077,-25.27906743,0.539874816,25568,-9.312
1,0.101,-9.635037,0.272209241,22691,-1.375
1,0.1,-31.28947507,0.25276962,31158,2.875
1,0.072,-11.40209685,0.177565888,22951,3.875
1,0.036,-22.23002299,0.98757634,7714,-5.812
1,0.064,-15.33502476,0.499849951,9068,5.531
1,0.074,-16.21961535,0.482764706,14432,2.75
1,0.094,-12.55114537,0.081369314,13428,4.844
1,0.094,-23.68807717,0.233482975,10499,-13.438
1,0.122,-10.20920771,0.450928609,9078,-3.812
1,0.105,-12.72792206,0.134740745,12395,-4.25
1,0.05,-36.50438758,0.125706295,13576,-9.812
1,0.071,-25.19067908,0.333990884,14167,-9.656
1,0.105,-16.30800369,0.174581536,10562,0.969
1,0.125,-16.8821744,0.095619226,24665,1.312
1,0.037,-46.22710582,-0.006809822,16189,-3.844
1,0.051,-29.96435696,0.422330123,10988,2.312
1,0.122,-25.23522681,0.049817064,43429,-5.281
1,0.104,-17.9873823,0.034531793,24036,-1.6875
1,0.066,-21.43452786,0.109949276,14212,-1.5625
1,0.03,-23.33452378,0.070185269,17202,-5.688
1,0.079,-25.85323813,0.456626559,17223,5.875
1,0.094,-42.20578956,0.382515069,26552,4.0315
1,0.06,-23.46745985,0.061628346,11187,1.062
1,0.034,-48.48136224,0.34893252,9784,-7.312
1,0.065,-21.30159178,0.23435487,9916,3.156
1,0.067,-34.33851951,0.423269189,15502,-0.781
1,0.099,-17.8098985,0.142439996,9436,1.25
1,0.074,-21.08026736,0.247855487,13823,-7.188
1,0.13,-16.83833378,0.045061513,17536,-1.844
1,0.131,-13.61180554,0.054156927,26060,-4.9685
1,0.05,-39.02380904,0.565283516,14402,-7.375
1,0.049,-20.24093161,0.327653378,3750,-4.25
1,0.067,-27.31129232,0.226936034,1749,-3.937
1,0.037,-21.38998013,0.656211999,6942,-4.938
1,0.029,-27.75394116,0.54240402,5759,-7.3125
1,0.022,-19.57766545,0.72344848,2678,-0.375
1,0.03,-18.7383297,1.015119328,5467,-11.125
1,0.024,-17.32411614,0.716198691,3349,-6.75
1,0.082,-11.40209685,0.90721047,4286,-3
1,0.115,-21.21320344,0.11149713,3128,-0.531
1,0.07,-22.05253918,0.901418697,4855,-9.5
1,0.183,-14.71630633,0.177982449,2601,-1.531
1,0.08,-7.689786245,0.532314969,1284,-4
1,0.137,-29.30038369,0.370004288,2854,-1.812
1,0.058,-24.65964189,0.529892063,2819,-10.625
1,0.089,-32.21719916,0.828916866,6192,-4.937
1,0.09,-11.49048519,0.837559611,2629,-6.312
1,0.042,-18.20799962,0.878170102,2959,-3.25
1,0.107,-29.43402687,0.373816569,2366,-7.188
1,0.151,-21.30229889,0.385085284,4765,-5.25
1,0.034,-14.93763075,0.56792683,2973,-6.8435
1,0.116,-15.86606196,0.104840067,2903,-1.062
1,0.079,-26.56105202,0.269640558,3626,-4.875
1,0.115,-32.17335854,0.244823129,1665,-4.781
1,0.161,-11.3137085,0.527979109,1582,-5.9065
1,0.02,-21.16936282,0.451581398,5135,-5.5935
1,0.06,-19.93192595,0.964518339,1763,-8.2185
1,0.172,-28.63782464,0.615565489,1378,-1.094
1,0.176,-17.14733944,0.249496796,2763,-1.375
1,0.101,-21.03642674,0.303243971,3269,0.4375
1,0.081,-18.51700528,0.567821335,4175,-3.688
1,0.227,-25.18997197,0.383169567,4695,1.8435
1,0.253,-10.16465998,0.249699681,1532,-0.875
1,0.16,-10.82721903,0.218003887,1676,0.688
1,0.106,-28.15133517,0.154040886,2503,-5.188
1,0.245,-22.93642266,0.545936637,3322,-7.812
1,0.146,-8.441440754,0.830561733,2139,-5.656
1,0.177,-16.52862101,0.142556301,3590,1.5
1,0.115,-32.48307131,0.24221297,4381,-0.9375
1,0.227,-21.92031022,0.665598675,3200,2.062
1,0.087,-28.59398402,0.461525308,7908,1
1,0.192,-9.987176177,0.221345519,3250,1.0625
1,0.064,-19.35704813,0.678472507,3253,-6.937
1,0.041,-12.81631041,0.555320932,2862,-5.5
1,0.038,-7.027227191,0.258580383,2181,-1.562
1,0.152,-20.50609665,0.321490526,5879,7.094
1,0.061,-32.79207698,0.464864506,5793,-5.062
1,0.046,-6.187184335,0.636754871,2565,-5.75
1,0.132,-28.50488856,0.512072141,3651,-2.25
1,0.095,-21.30159178,0.54199696,1944,5.531
1,0.089,-10.60660172,0.389622053,1020,-2.094
1,0.046,-21.92031022,0.713136672,3383,-8.9065
1,0.17,-24.35063622,0.093485954,2207,-0.625
1,0.137,-25.63262082,0.148140142,3701,2.812
1,0.08,-20.90349067,0.562656383,3867,-2.375
1,0.134,-13.1698638,0.569014613,7286,-4.312
1,0.085,-15.29118414,0.814356273,3651,-7.562
1,0.143,-13.30279987,0.530583777,1629,7.5
1,0.069,-25.49968474,0.775043947,5002,-4.812
1,0.095,-23.29068316,0.286996643,14760,-7.25
1,0.048,-10.29759605,0.722286925,2276,-7
1,0.021,-31.77596453,0.785692792,4637,3.875
1,0.054,-15.77767361,0.030702467,7318,0.594
1,0.164,-29.43331977,0.28777217,11719,-5.438
1,0.153,-10.12011225,0.58474731,1250,-3.75
1,0.054,-30.93592168,0.395907312,2595,-0.5625
1,0.056,-20.10799554,0.624973174,6544,-2
1,0.115,-11.71180962,0.553002632,4023,-3.062
1,0.026,-9.413712578,0.155490439,2543,-7.6875
1,0.117,-32.70368863,0.072907528,1841,-1.75
1,0.061,-23.64423655,0.635351176,2016,-3.312
1,0.075,-20.85965005,0.93979319,3279,-4
1,0.121,-15.73312588,0.356161035,2108,-5.312
1,0.087,-19.35704813,0.674433623,2392,6
1,0.085,-19.18027144,0.246044183,3575,-1.812
1,0.014,-5.171071891,0.517977316,1032,-4.281
1,0.055,-28.9468303,0.352832794,1436,-9.625
1,0.135,-19.66676091,0.249434183,2075,0.375
1,0.069,-34.20629054,0.902103639,2279,-4.188
1,0.095,-18.9151064,0.711211593,4229,-2.875
1,0.146,-26.51650429,0.501374281,6469,-8.812
1,0.064,-15.7769665,0.540756988,3653,-6.812
1,0.1,-32.04112958,0.715401809,5529,-13
1,0.103,-37.4766594,0.253860192,3162,-9.906
1,0.078,-11.80019796,0.331642429,1600,-5.688
1,0.08,-20.94733129,0.652375983,2372,-6.375
1,0.122,-43.97355651,0.26731289,7161,-10.9375
1,0.063,-16.74994543,0.548542162,2675,-10.25
1,0.062,-19.4892771,0.311007092,2822,-8.094
1,0.05,-23.99708283,0.329636203,3506,-7.188
1,0.075,-31.02360292,0.478929011,2242,-7.438
1,0.068,-38.27286164,0.329321483,2229,-13.0935
1,0.054,-28.46104794,0.076493926,3071,-4.8435
1,0.038,-21.08026736,0.648257733,2032,-5.75
1,0.104,-46.04962202,0.386036162,3230,-14.25
1,0.109,-48.92330398,0.49226376,1777,-14.875
1,0.07,-11.35825623,0.7303793,2017,-10.688
1,0.067,-29.08047348,0.500148744,2475,-2.969
1,0.142,-65.89315962,0.319326358,2226,-14.188
1,0.157,-91.70326424,0.084630266,4047,-9.625
1,0.12,-22.23002299,0.411659296,2821,-7.812
1,0.071,-21.21320344,0.277797823,3900,-6.812
1,0.103,-30.00819758,0.467033143,3814,-9.844
1,0.116,-9.811813696,0.387425335,3182,-4.344
1,0.119,-17.36866387,0.235819682,1754,-8.3125
1,0.063,-36.63732365,0.464397595,3325,-6.125
1,0.064,-21.74353352,0.510742715,2132,-10.688
1,0.058,-27.57716447,0.000864649,3774,-3.813
1,0.22,-15.9537432,0.487415783,1685,-8.75
1,0.009,-15.90990258,0.222961684,765,-3.562
1,0.091,-28.1958829,0.106716531,2779,-7.3435
1,0.147,-37.87405341,0.229269598,1975,-10
1,0.082,-20.28547934,0.16539797,3575,-8.562
1,0.117,-39.95153314,0.17138535,3424,-6.562
1,0.124,-20.10870264,0.28757193,5514,-6.9065
1,0.255,-46.04962202,0.214649538,9824,-6.9375
1,0.235,-31.46625176,0.179083095,5253,-6.5
1,0.085,-39.11219739,0.527492264,5469,-8
1,0.312,-46.84582425,0.319090094,2385,-11.25
1,0.176,-25.67646144,0.523072954,2821,-11.594
1,0.145,-89.14000216,0.260982066,6652,-11.6875
1,0.274,-51.22140102,0.170780252,12072,-7.75
1,0.112,-34.33851951,0.10405398,6460,-14.188
1,0.358,-93.33809512,0.13253044,7646,-8
1,0.256,-35.92950977,0.033755353,4388,-0.5
1,0.284,-41.27735835,0.106316768,6980,-4.5315
1,0.098,-19.75444215,0.04083066,5832,-4.812
1,0.217,-53.43110971,0.060301172,2620,-6.25
1,0.14,-71.86043374,0.201076644,3072,-10
1,0.179,-25.5887802,0.075544024,2247,-4.188
1,0.191,-95.85680947,0.970729638,5995,-43.5
1,0.221,-62.44672117,0.062044811,6034,-13.125
1,0.176,-66.02609569,0.032458842,4179,-3.5
1,0.195,-56.03821241,0.045545344,2970,-2.688
1,0.322,-70.71067812,0.09988536,7603,-11.531
1,0.139,-49.85102807,0.109776475,10599,-8.8435
1,0.137,-58.51308614,0.037022311,6632,-1.875
1,0.063,-32.57075256,0.004457284,2012,-0.25
1,0.121,-25.80939751,0.050386034,3068,-1.25
1,0.056,-15.73312588,0.012487579,7347,-1
1,0.096,-49.58657014,0.216144059,4669,-5.625
1,0.025,-35.7972808,0.127209691,4172,-1.938
1,0.202,-72.96422743,0.199206387,2237,-13.75
1,0.141,-76.4120801,0.237857423,5481,-10.5
1,0.109,-24.65964189,0.230448305,6477,-7.125
1,0.12,-93.38193574,-0.055366532,2383,-5.875
1,0.217,-115.6557993,0.317453682,10206,-20.875
1,0.104,-45.96194078,0.048090371,3715,-3.375
1,0.228,-21.96415084,0.125668989,14438,-4.688
1,0.083,-83.92508965,0.348881325,5736,-5.75
1,0.178,-25.76484979,0.03095201,3551,-3.75
1,0.094,-66.60097351,0.483525351,8748,-7.5
1,0.046,-17.58928118,0.079133709,7890,-0.0625
1,0.095,-76.81018121,0.177496673,6859,-6.375
1,0.218,-41.05603393,0.165855787,3213,-2.438
1,0.266,-66.73390958,0.207569849,3834,-11.312
1,0.18,-51.48656606,0.014538359,11181,-0.0935
1,0.063,-16.48478039,0.005789748,9900,-0.938
1,0.075,-40.92451207,0.0027013,15155,0.625
1,0.187,-48.08326112,-0.02592829,16691,-6.812
1,0.08,-24.43973168,0.418490427,8117,-8.344
1,0.072,-10.65044234,0.227484663,5029,-1.687
1,0.136,-19.6660538,0.168143922,6193,0.469
1,0.14,-17.14733944,0.574578052,11861,-3.062
1,0.137,-18.47387177,0.056521388,12512,0.938
1,0.067,-30.45013932,0.516648652,11087,-5.719
1,0.046,-29.34493142,0.051785029,18754,-3
1,0.081,-10.87176676,0.161597756,6970,-4.031
1,0.085,-11.88787921,0.214626232,5268,-4.6565
1,0.112,-8.176275711,0.393435614,21309,-0.062
1,0.094,-13.61180554,0.374659618,6121,-2.25
1,0.068,-21.69898579,0.428676746,2518,-1.625
1,0.138,-6.894291117,0.301832977,2262,-4
1,0.081,-10.69499007,-9.08E-05,2474,2.938
1,0.036,-13.70019389,0.702565902,9257,-8.125
1,0.17,-22.14092753,0.402792547,4590,6.25
1,0.142,-4.683875319,0.093345146,3377,-1.219
1,0.179,-7.114908432,0.265602542,7567,0.8435
1,0.091,-20.41770831,0.251576616,6838,-4.5
1,0.078,-34.47145558,0.606872453,1395,-5.562
1,0.063,-12.0646559,0.054358143,2187,-5.5
1,0.111,-28.63782464,0.622213291,14528,-2.719
1,0.154,-40.83541661,0.334579511,10111,-5
1,0.227,-28.99137803,0.233119041,9001,-5.844
1,0.206,-19.57766545,0.735787996,6519,-13.625
1,0.095,-25.057743,0.528316799,7769,-4.125
1,0.028,-9.854947209,0.029464259,14570,-3.375
1,0.061,-13.74403451,0.020135642,7796,-1.938
1,0.098,-5.656854249,0.4835819,4800,-5.656
1,0.078,-24.74873734,0.24365388,9116,-3.281
1,0.04,-9.236228776,0.362366452,8979,-0.812
1,0.211,-23.51130047,0.325698143,3667,-4.625
1,0.084,-13.74403451,0.168195932,3700,-5.562
1,0.2,-19.57837256,0.663738963,8905,0.625
1,0.205,-19.22481917,0.507293461,7867,-1.625
1,0.064,-22.00869856,0.048287827,5310,-1.312
1,0.175,-3.977475644,0.489451557,5593,-4.188
1,0.091,-19.93121884,0.395819966,6904,-1.8435
1,0.023,-12.41820929,0.080041355,17407,-3.156
1,0.045,-7.380780582,0.071624328,4381,-1.969
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0.075,-18.38477631,0.251223965,12104,-2.25
1,0.03,-12.2421397,0.025044185,6457,0.8435
1,0.106,-24.97006176,0.085496964,10275,-1.531
1,0.046,-8.087887363,0.005974312,6230,0.188
1,0.062,-12.63953371,0.004120795,11243,-1.625
1,0.044,-22.18547526,0.027919501,14132,-2.6565
1,0.006,-7.866562941,0.01030601,14105,-0.812
1,0.032,-10.34143667,0.004767844,8326,-1.281
1,0.125,-34.07406157,0.213761421,6876,-1.125
1,0.049,-10.69569717,0.028506948,26086,-1.125
1,0.029,-11.49048519,0.008265355,17468,-1.312
1,0.187,-86.17934606,0.112655009,19864,-6.5935
1,0.139,-23.99778994,0.267980216,8715,-2.5315
1,0.025,-7.954951288,0.050705466,10185,0.625
1,0.09,-15.37957249,0.089235722,10520,-0.125
1,0.039,-11.35825623,0.059366653,7150,0.5935
1,0.12,-8.087887363,0.311729181,1290,-0.8125
1,0.018,-4.287188414,0.022564291,6101,-1.5
1,0.023,-6.805902769,0.018499425,13744,-0.469
1,0.03,-7.778174593,0.024650676,8782,-1.4375
1,0.089,-22.09708691,0.039169253,4047,-1.438
1,0.073,-14.14213562,0.371948983,4335,-3.6565
1,0.09,-59.75052301,0.396790339,5383,-5
1,0.099,-17.0589511,0.017888222,13455,-4.312
1,0.066,-8.264664059,-0.00468861,4513,-2.9065
1,0.022,-7.027227191,0.020848845,10019,-0.25
1,0.025,-10.96015511,0.055649909,10856,0.0935
1,0.052,-13.08147545,0.089674151,7217,-0.625
1,0.088,-22.84803431,0.008651974,7694,-1.2185
1,0.081,-25.27906743,0.679032469,2517,-2.125
1,0.071,-24.26224788,0.133270112,14240,-2.125
1,0.087,-29.38877204,0.03453856,8304,-8.1875
1,0.116,-32.39397586,0.391812256,2495,-2.781
1,0.112,-31.20037961,0.403729027,4853,2.438
1,0.105,-15.90990258,0.776782065,6959,-2.063
1,0.018,-10.47366564,0.011485792,2445,-0.6875
1,0.083,-18.87055867,0.163815308,3435,-0.875
1,0.062,-33.58757211,0.107691925,4672,-1.625
1,0.046,-16.61700936,0.106542611,12860,-0.688
1,0.05,-14.49568901,0.050477404,3796,-2.4065
1,0.115,-39.02310193,-0.516154795,73935,-16.188
1,0.135,-36.68045717,0.574770129,13954,-12.906
1,0.095,-22.4506403,0.814919656,60728,-13
1,0.127,-19.75514925,0.431024304,43656,-3.812
1,0.198,-35.09017402,0.400420644,17227,-9.375
1,0.218,-29.34493142,0.053919837,63766,-5.969
1,0.229,-13.43502884,0.330223029,51043,-7.406
1,0.083,-22.67125762,0.541981121,14766,-7.719
1,0.123,-59.04341623,0.5371111,14553,-12.6565
1,0.101,-16.74994543,0.186191154,16817,-8.312
1,0.036,-22.05324629,0.652276858,15947,-13.406
1,0.093,-22.22931588,1.010825067,29316,-8.4375
1,0.093,-41.23281062,0.457601682,6094,-14.375
1,0.213,-43.61929601,0.217244124,10653,-12.875
1,0.086,-12.46275702,0.919799307,6618,-15.125
1,0.035,-23.64423655,0.790817335,24362,-9
1,0.104,-44.06123775,-0.13508184,1400,-7.688
1,0.179,-23.42220502,0.448445371,55925,-17.687
1,0.088,-21.96485794,1.028725196,16204,-16.062
1,0.176,-34.64823228,0.321766745,25034,-5.75
1,0.041,-38.62570792,0.19432804,6969,-15
1,0.126,-21.69898579,0.268954581,6012,-11.7185
1,0.126,-18.34022858,0.68817472,39682,-12.312
1,0.153,-22.93712977,0.579690567,23788,-7.562
1,0.072,-120.2972483,0.109822169,7045,-16.688
1,0.177,-43.08967303,0.153154475,16624,-8.375
1,0.082,-16.04283865,0.765511384,26831,-13.438
1,0.086,-33.85273715,0.784317757,5800,-9.3125
1,0.133,-35.57666348,0.391140326,6671,-13.875
1,0.088,-45.16644565,-0.003388314,3112,-10.625
1,0.112,-21.12481509,0.561417563,9577,-9.25
1,0.073,-27.04683438,0.641536942,4479,-9.25
1,0.105,-65.45192499,-0.015339339,1214,-16.875
1,0.076,-44.72450391,0.315414663,4568,-14.562
1,0.069,-23.29068316,0.825172362,48402,-9.4375
1,0.09,-37.16694663,0.631896999,20033,-11.375
1,0.05,-28.72621299,-0.191416471,5695,-12.5
1,0.051,-39.59797975,0.366257455,5197,-15
1,0.053,-20.32931996,0.610459528,19518,-10.8435
1,0.06,-28.1958829,0.886021245,11985,-12.5315
1,0.044,-38.62570792,0.001006643,2167,-2.0315
1,0.052,-12.55114537,0.11116679,9284,-8.812
1,0.075,-32.17335854,0.34511886,14766,-11.125
1,0.082,-17.54473345,0.219206296,16121,-0.4065
1,0.072,-26.60418554,-0.041260846,3814,-11.125
1,0.131,-17.45705221,0.007399077,25002,-2.75
1,0.033,-13.56796492,0.633651428,26989,-12.156
1,0.108,-39.95153314,0.442345152,9908,-8.25
1,0.087,-21.78808125,0.198691793,580,-9.0315
1,0.054,-12.2414326,0.154265892,1779,-6.812
1,0.069,-30.14042655,0.318620178,48663,-8.875
1,0.083,-31.20037961,0.381717933,12729,-6.875
1,0.083,-32.04042247,0.148451693,855,-8.375
1,0.032,-21.3454324,0.340012896,6594,-11.625
1,0.056,-28.68237237,0.530668587,24845,-11.5
1,0.057,-43.48706704,0.555615496,32820,-6.25
1,0.116,-33.0134014,0.097837414,3034,-5.625
1,0.058,-10.16536709,0.260745393,5387,-8.2815
1,0.056,-19.00278764,0.819795501,31291,-8.9065
1,0.066,-21.92031022,0.353958119,13468,-5.062
1,0.119,-80.21207194,0.247911042,12552,-12.5
1,0.081,-18.07506354,0.25163947,5575,-9.5315
1,0.059,-23.29068316,0.048270246,13085,-9.875
1,0.048,-16.97056275,0.479126746,10078,-4.625
1,0.069,-27.53332385,0.310294909,2041,-8.625
1,0.051,-15.73312588,0.253730477,9942,-2.75
1,0.083,-15.86606196,0.395196587,11361,-10.188
1,0.135,-38.75793689,0.421028788,31919,-12.562
1,0.088,-36.59277593,0.139424461,2144,-8.5
1,0.077,-21.38998013,0.280869042,25634,-9.062
1,0.065,-15.60089691,0.616673207,13658,-14.313
1,0.074,-12.77246979,0.341149184,22006,-1.625
1,0.041,-11.49048519,0.333291789,10116,-7.375
1,0.036,-5.789790324,0.3934251,18020,-0.25
1,0.097,-38.31670226,0.330366693,7971,-13.375
1,0.074,-23.64352944,0.453993009,9833,-7
1,0.213,-94.08904252,-0.379143616,1608,-12.938
1,0.169,-10.42982502,0.227896347,4582,-0.375
1,0.113,-16.44023266,0.616708406,6349,-10.0315
1,0.079,-16.83833378,0.260209414,14744,-5.781
1,0.032,-13.65564616,0.136944601,7482,-1.187
1,0.084,-15.99758382,0.403211791,1731,-4
1,0.052,-11.00399573,0.383725915,1751,-4.656
1,0.011,-6.363961031,0.010949786,3989,0.3125
1,0.015,-9.766558862,-0.00834125,3892,-7.625
1,0.043,-14.00919955,0.058771798,3376,-2.875
1,0.011,-14.58407736,0.238962579,15141,-6.562
1,0.011,-5.922726399,0.063253745,3419,0.344
1,0.056,-17.14733944,0.084268117,6635,4.1875
1,0.03,-11.35754912,0.075186448,2646,-3.4685
1,0.031,-10.73953779,0.179911801,8251,-6.7815
1,0.072,-16.04283865,0.059648714,6399,1.969
1,0.029,-16.74923833,-0.035736927,6140,-2
1,0.033,-18.38477631,0.190045442,2188,-9.688
1,0.017,-14.14213562,0.132359926,10599,-8.688
1,0.075,-14.18597624,0.067173348,2698,4.625
1,0.015,-11.04854346,0.055823575,3227,-0.188
1,0.022,-26.1629509,-0.082640342,2304,-2.625
1,0.032,-15.68857815,0.146657317,4003,-3.437
1,0.105,-14.58407736,0.07670954,1236,2.812
1,0.021,-17.27956841,0.007247284,2530,-2.4375
1,0.08,-13.56725781,0.017495337,1371,4.9685
1,0.027,-14.54023674,0.15377432,7693,-7.125
1,0.109,-8.794287038,-0.000724679,2197,3.125
1,0.053,-20.63903273,0.180853799,4761,-0.1875
1,0.059,-21.03642674,0.179051867,4540,-6.312
1,0.023,-16.39568494,0.374895655,12220,-9.313
1,0.044,-17.14733944,0.065104284,7358,0.062
1,0.011,-11.04783635,0.050433254,8678,-0.25
1,0.017,-14.14213562,0.049002654,2402,-4.312
1,0.033,-15.82222134,0.197646361,17634,-7.062
1,0.074,-12.15304425,0.135485971,7936,2.25
1,0.038,-16.79378605,0.177008782,4631,-2.562
1,0.048,-23.46675275,0.228460267,7307,-7.5
1,0.011,-17.23572779,0.189716242,5227,-7.7815
1,0.04,-23.02551812,0.128903972,3430,-8.937
1,0.018,-17.36866387,0.119216884,2408,-2.7815
1,0.035,-15.0260191,0.245327549,4033,-2.75
1,0.054,-14.05304017,0.481708247,6457,-4.281
1,0.107,-19.97576657,0.112467074,1995,4
1,0.058,-14.00919955,0.358927347,2800,-0.188
1,0.069,-9.236228776,0.299474337,3443,1.156
1,0.047,-13.96535893,0.459305625,2809,-1.719
1,0.008,-31.55534722,0.094719578,2358,1.25
1,0.017,-24.83641858,0.155707081,1918,-0.938
1,0.081,-8.131727984,0.084478919,933,12.125
1,0.041,-11.26986788,0.207658161,1038,-7.438
1,0.036,-13.12602318,0.098554629,8027,0.656
1,0.022,-43.3986787,0.023224123,4054,-8.875
1,0.028,-9.501393819,0.213447546,809,7.312
1,0.108,-40.03921438,0.331180936,1644,-8.875
1,0.063,-19.26865979,0.123631239,1668,-1.219
